卸点大坑213,,494864.912,4038871.976,11.749
卸点大坑214,,494864.381,4038874.035,11.807
卸点大坑215,,494864.078,4038876.248,11.617
卸点大坑216,,494864.025,4038878.861,11.504
卸点大坑217,,494862.978,4038881.277,11.202
卸点大坑218,,494862.794,4038884.668,11.291
卸点大坑219,,494862.641,4038886.075,11.531
卸点大坑220,,494862.413,4038888.514,11.460
卸点大坑221,,494862.091,4038890.356,11.377
卸点大坑222,,494861.437,4038892.942,11.160
卸点大坑223,,494860.946,4038894.461,11.225
卸点大坑224,,494860.619,4038897.495,11.037
卸点大坑225,,494860.205,4038899.492,11.148
卸点大坑226,,494860.047,4038901.461,11.301
卸点大坑227,,494859.760,4038903.694,11.281
卸点大坑228,,494859.683,4038906.357,11.457
卸点大坑229,,494858.711,4038908.451,11.921
卸点大坑230,,494858.358,4038910.903,11.909
卸点大坑231,,494859.010,4038913.315,12.130
卸点大坑232,,494859.144,4038915.574,11.733
卸点大坑233,,494861.068,4038917.286,11.567
卸点大坑234,,494863.799,4038918.192,12.060
卸点大坑235,,494864.501,4038920.359,11.748
卸点大坑236,,494864.517,4038921.463,11.657
卸点大坑237,,494865.847,4038923.153,11.568
卸点大坑238,,494866.317,4038924.006,11.890
卸点大坑239,,494866.927,4038924.778,11.655
卸点大坑240,,494867.791,4038925.871,11.660
卸点大坑241,,494869.539,4038927.653,11.662
卸点大坑242,,494871.146,4038928.385,11.809
卸点大坑243,,494873.451,4038929.154,12.056
卸点大坑244,,494874.622,4038929.972,11.607
卸点大坑245,,494875.777,4038931.761,11.752
卸点大坑246,,494878.200,4038933.765,12.301
卸点大坑247,,494878.920,4038934.737,12.524
卸点大坑248,,494881.181,4038936.611,12.647
卸点大坑249,,494883.215,4038937.051,12.259
卸点大坑250,,494885.286,4038937.849,11.973
卸点大坑251,,494888.368,4038940.319,12.132
卸点大坑252,,494889.904,4038940.585,12.065
卸点大坑253,,494892.008,4038941.171,11.881
卸点大坑254,,494894.788,4038942.472,11.685
卸点大坑255,,494895.889,4038943.868,11.645
卸点大坑256,,494897.417,4038944.451,11.981
卸点大坑257,,494898.605,4038945.207,11.509
卸点大坑258,,494902.363,4038945.302,12.039
卸点大坑259,,494904.754,4038945.501,11.914
卸点大坑260,,494906.920,4038945.697,12.108
卸点大坑261,,494908.400,4038946.104,12.379
卸点大坑262,,494910.455,4038946.642,12.666
卸点大坑263,,494913.541,4038946.937,12.747
卸点大坑264,,494915.083,4038947.311,12.522
卸点大坑265,,494917.630,4038948.087,12.141
卸点大坑266,,494920.238,4038947.301,11.803
卸点大坑267,,494922.241,4038947.444,12.029
卸点大坑268,,494924.978,4038947.982,11.731
卸点大坑269,,494926.929,4038948.208,11.974
卸点大坑270,,494929.145,4038948.839,11.922
卸点大坑271,,494931.569,4038949.644,11.701
卸点大坑272,,494934.277,4038950.729,11.670
卸点大坑273,,494935.640,4038951.750,11.877
卸点大坑274,,494938.582,4038952.163,11.615
卸点大坑275,,494940.261,4038952.049,11.753
卸点大坑276,,494942.763,4038951.077,11.601
卸点大坑277,,494944.962,4038951.262,11.632
卸点大坑278,,494948.032,4038952.121,11.653
卸点大坑279,,494949.935,4038952.935,11.386
卸点大坑280,,494952.292,4038954.185,11.302
卸点大坑281,,494956.515,4038954.382,10.914
